"TAG","TIME","X","Y","n_X","n_Y","geometry","surface_type_combined"
411,"2021-04-28 02:43:45.702",239309.86782131856,716207.7343405965,35.41579182585386,32.53988688767045,"POINT (35.41579182585386 32.53988688767045)","unknown"
423,"2021-04-28 02:43:50.627",240312.5100256581,717351.6543718369,35.42649076980437,32.55018350451153,"POINT (35.42649076980437 32.55018350451153)","rural"
310,"2021-04-28 02:43:52.596",237727.4440920289,714781.684104266,35.398918518820714,32.52705498012916,"POINT (35.398918518820714 32.52705498012916)","rural"
144,"2021-04-28 02:43:52.039",238016.51681655785,715039.0513164194,35.40200046721149,32.529370938281936,"POINT (35.40200046721149 32.529370938281936)","rural"
144,"2021-04-28 02:43:52.039",238016.51681655785,715039.0513164194,35.40200046721149,32.529370938281936,"POINT (35.40200046721149 32.529370938281936)","unknown"
21,"2021-04-28 02:43:52.563",246147.34815312855,713410.7832588346,35.48850010596125,32.51452271340599,"POINT (35.48850010596125 32.51452271340599)","unknown"
376,"2021-04-28 02:43:55.405",237384.75598489775,720009.3455153989,35.395370755443636,32.57419974277529,"POINT (35.395370755443636 32.57419974277529)","unknown"
220,"2021-04-28 02:43:55.626",242592.12688544515,718306.3248469178,35.45078451322479,32.55874676612194,"POINT (35.45078451322479 32.55874676612194)","rural"
225,"2021-04-28 02:43:57.368",239177.68851711176,717701.6689748395,35.414416081169456,32.55336043288813,"POINT (35.414416081169456 32.55336043288813)","rural"
231,"2021-04-28 02:43:57.646",242800.8418775631,712222.5600943563,35.452855777950845,32.503883554144075,"POINT (35.452855777950845 32.503883554144075)","urban"
492,"2021-04-28 02:44:00.192",239431.56722143703,719653.676323947,35.4171606683449,32.57095758776885,"POINT (35.4171606683449 32.57095758776885)","water"
231,"2021-04-28 02:44:05.646",242794.1453685164,712225.776686597,35.45278459908091,32.50391269977684,"POINT (35.45278459908091 32.50391269977684)","urban"
495,"2021-04-28 02:44:06.632",239548.6815356699,719528.0347556851,35.41840513965427,32.569822533190596,"POINT (35.41840513965427 32.569822533190596)","rural"
228,"2021-04-28 02:44:07.188",242499.05347574563,716693.0258120542,35.44975392353874,32.544201224494415,"POINT (35.44975392353874 32.544201224494415)","rural"
239,"2021-04-28 02:44:10.117",242371.56456176183,714769.3583930978,35.4483497929775,32.52685767812024,"POINT (35.4483497929775 32.52685767812024)","unknown"
495,"2021-04-28 02:44:14.631",239539.33827483573,719535.0082812,35.418305792874285,32.56988558435051,"POINT (35.418305792874285 32.56988558435051)","rural"
164,"2021-04-28 02:44:14.541",241615.56792514937,716976.0298012106,35.440355084167074,32.54677113929292,"POINT (35.440355084167074 32.54677113929292)","urban"
164,"2021-04-28 02:44:14.541",241615.56792514937,716976.0298012106,35.440355084167074,32.54677113929292,"POINT (35.440355084167074 32.54677113929292)","urban"
225,"2021-04-28 02:44:21.366",239179.1013291256,717700.3597008219,35.4144310959114,32.553348601717424,"POINT (35.4144310959114 32.553348601717424)","rural"
428,"2021-04-28 02:44:22.410",241266.53004873972,717466.6175180557,35.4366505387781,32.55120180302297,"POINT (35.4366505387781 32.55120180302297)","urban"
378,"2021-04-28 02:44:23.751",240834.9254507008,713499.580739217,35.43196513844733,32.515438395850495,"POINT (35.43196513844733 32.515438395850495)","urban"
429,"2021-04-28 02:44:25.560",241763.48658981384,714594.2342324224,35.44187333550597,32.52529092321078,"POINT (35.44187333550597 32.52529092321078)","unknown"
428,"2021-04-28 02:44:26.410",241265.4281437938,717467.0714630792,35.436638817612995,32.5512059180213,"POINT (35.436638817612995 32.5512059180213)","urban"
241,"2021-04-28 02:44:27.339",242596.65255344496,713116.0070837747,35.450704931184006,32.51194429333496,"POINT (35.450704931184006 32.51194429333496)","rural"
19,"2021-04-28 02:44:30.145",243350.9416396789,717593.1588814524,35.45884594165208,32.55229990273807,"POINT (35.45884594165208 32.55229990273807)","rural"
363,"2021-04-28 02:44:32.894",240932.83499989792,714082.6415802124,35.43302045407705,32.52069413164561,"POINT (35.43302045407705 32.52069413164561)","urban"
310,"2021-04-28 02:44:32.593",237724.98414000156,714783.6470313839,35.39889237340698,32.527072720902616,"POINT (35.39889237340698 32.527072720902616)","rural"
423,"2021-04-28 02:44:34.625",240306.8126227664,717352.6548790262,35.4264301338371,32.55019263345474,"POINT (35.4264301338371 32.55019263345474)","unknown"
428,"2021-04-28 02:44:38.410",241269.62291486276,717465.8228551565,35.4366834492922,32.551194576532055,"POINT (35.4366834492922 32.551194576532055)","urban"
428,"2021-04-28 02:44:42.409",241269.134737946,717464.8692459236,35.4366782296498,32.551185987216655,"POINT (35.4366782296498 32.551185987216655)","urban"
201,"2021-04-28 02:44:44.501",245325.1508699778,709907.3711657738,35.47965372987158,32.48295092475852,"POINT (35.47965372987158 32.48295092475852)","urban"
201,"2021-04-28 02:44:44.501",245325.1508699778,709907.3711657738,35.47965372987158,32.48295092475852,"POINT (35.47965372987158 32.48295092475852)","urban"
495,"2021-04-28 02:44:46.629",239538.74628348355,719539.2005026417,35.41829957849415,32.56992339725362,"POINT (35.41829957849415 32.56992339725362)","rural"
19,"2021-04-28 02:44:46.144",243292.2115265564,717585.6740105953,35.45822046032891,32.55223367390209,"POINT (35.45822046032891 32.55223367390209)","rural"
145,"2021-04-28 02:44:47.973",244301.0771009221,712993.2405074346,35.46884034450095,32.51080045602584,"POINT (35.46884034450095 32.51080045602584)","unknown"
231,"2021-04-28 02:44:53.642",242794.0574127125,712224.919060713,35.45278364186998,32.50390496816228,"POINT (35.45278364186998 32.50390496816228)","urban"
430,"2021-04-28 02:44:53.336",243014.09592791865,714435.605112226,35.455180449616,32.52383468850403,"POINT (35.455180449616 32.52383468850403)","unknown"
232,"2021-04-28 02:44:54.164",243286.59124003327,717553.740106821,35.45815981174074,32.55194583971313,"POINT (35.45815981174074 32.55194583971313)","rural"
228,"2021-04-28 02:44:55.186",242513.8633821504,716699.2161336341,35.449911740413604,32.54425673634828,"POINT (35.449911740413604 32.54425673634828)","rural"
167,"2021-04-28 02:44:58.897",243350.5144387321,713303.0813938868,35.4587323576936,32.51361523168288,"POINT (35.4587323576936 32.51361523168288)","rural"
167,"2021-04-28 02:44:58.897",243350.5144387321,713303.0813938868,35.4587323576936,32.51361523168288,"POINT (35.4587323576936 32.51361523168288)","rural"
220,"2021-04-28 02:44:59.623",242591.93168372184,718306.3009518147,35.450782434200526,32.55874655472805,"POINT (35.450782434200526 32.55874655472805)","rural"
231,"2021-04-28 02:45:01.642",242796.58803133937,712221.012958642,35.45281047375034,32.50386969254336,"POINT (35.45281047375034 32.50386969254336)","urban"
425,"2021-04-28 02:45:03.539",236225.74308813585,716689.4737807608,35.382968551093036,32.54428176905115,"POINT (35.382968551093036 32.54428176905115)","rural"
243,"2021-04-28 02:37:38.279",242476.17687789517,710115.0928324427,35.449349461232856,32.4848866493062,"POINT (35.449349461232856 32.4848866493062)","rural"
243,"2021-04-28 02:36:26.282",242555.9211388309,710358.7074848221,35.45020382619018,32.48708174628321,"POINT (35.45020382619018 32.48708174628321)","rural"
243,"2021-04-28 02:31:54.294",241944.0861703762,708845.0768386571,35.443658289238904,32.47344538207155,"POINT (35.443658289238904 32.47344538207155)","unknown"
243,"2021-04-28 02:31:54.294",241944.0861703762,708845.0768386571,35.443658289238904,32.47344538207155,"POINT (35.443658289238904 32.47344538207155)","unknown"
243,"2021-04-28 02:01:06.378",242392.6101133313,709960.3816337343,35.44845663537441,32.48349329564546,"POINT (35.44845663537441 32.48349329564546)","rural"
238,"2021-04-28 02:45:06.602",240633.6085063492,713771.2629773227,35.4298287308146,32.51789209003054,"POINT (35.4298287308146 32.51789209003054)","urban"
409,"2021-04-28 02:45:06.699",237724.15971085776,716573.9580799785,35.398918391343074,32.54321646855703,"POINT (35.398918391343074 32.54321646855703)","rural"
376,"2021-04-28 02:45:07.401",237220.15973310632,720020.3079852747,35.39361809614691,32.574301244934404,"POINT (35.39361809614691 32.574301244934404)","unknown"
220,"2021-04-28 02:45:07.623",242591.55238824303,718304.0716367585,35.450778340672805,32.558726460432815,"POINT (35.450778340672805 32.558726460432815)","rural"
429,"2021-04-28 02:45:09.558",241764.63467088225,714594.986030222,35.44188557315561,32.52529767930193,"POINT (35.44188557315561 32.52529767930193)","unknown"
145,"2021-04-28 02:45:11.972",244281.6778342265,712876.8723866997,35.468630828927836,32.50975156693274,"POINT (35.468630828927836 32.50975156693274)","water"
228,"2021-04-28 02:45:19.184",242504.6371955484,716696.3948940384,35.44981344997397,32.54423148829951,"POINT (35.44981344997397 32.54423148829951)","rural"
145,"2021-04-28 02:45:27.971",244295.82372108105,712931.5982113157,35.46878281139808,32.510244728280064,"POINT (35.46878281139808 32.510244728280064)","unknown"
226,"2021-04-28 02:45:28.340",242853.6558464115,713318.5205961314,35.453445022693295,32.513765029692046,"POINT (35.453445022693295 32.513765029692046)","rural"
226,"2021-04-28 02:45:28.340",242853.6558464115,713318.5205961314,35.453445022693295,32.513765029692046,"POINT (35.453445022693295 32.513765029692046)","rural"
409,"2021-04-28 02:45:30.698",237722.78928009977,716560.7854213173,35.3989035458856,32.54309770973829,"POINT (35.3989035458856 32.54309770973829)","rural"
325,"2021-04-28 02:45:34.245",238189.1778612223,715234.701375099,35.40384220343123,32.53113226955609,"POINT (35.40384220343123 32.53113226955609)","rural"
378,"2021-04-28 02:45:35.746",240821.47948990104,713502.8661884369,35.431822113947774,32.515468280459054,"POINT (35.431822113947774 32.515468280459054)","urban"
21,"2021-04-28 02:45:36.557",246153.71114466208,713417.4786419275,35.48856801328753,32.514582934405496,"POINT (35.48856801328753 32.514582934405496)","unknown"
239,"2021-04-28 02:45:38.112",242369.51478601765,714760.6526982986,35.44832776332065,32.52677921890975,"POINT (35.44832776332065 32.52677921890975)","unknown"
167,"2021-04-28 02:45:38.894",243342.64322102995,713309.1099515887,35.458648742868085,32.51366976214911,"POINT (35.458648742868085 32.51366976214911)","rural"
167,"2021-04-28 02:45:38.894",243342.64322102995,713309.1099515887,35.458648742868085,32.51366976214911,"POINT (35.458648742868085 32.51366976214911)","rural"
363,"2021-04-28 02:45:44.889",240934.05489468944,714078.783627732,35.433033349519356,32.52065931981136,"POINT (35.433033349519356 32.52065931981136)","urban"
167,"2021-04-28 02:45:46.894",243347.07220189171,713326.2609480566,35.45869631286259,32.51382432209815,"POINT (35.45869631286259 32.51382432209815)","rural"
225,"2021-04-28 02:45:49.361",239174.92341771588,717700.4902815522,35.41438661635366,32.5533498534958,"POINT (35.41438661635366 32.5533498534958)","rural"
429,"2021-04-28 02:45:49.555",241765.29477227983,714595.6824601346,35.44189261558948,32.525303945931455,"POINT (35.44189261558948 32.525303945931455)","unknown"
407,"2021-04-28 02:45:51.195",241205.4459168824,715066.2150613184,35.43594463899915,32.52955797431787,"POINT (35.43594463899915 32.52955797431787)","unknown"
21,"2021-04-28 02:45:52.557",246127.6549789889,713397.8491859529,35.488290157131,32.51440655675174,"POINT (35.488290157131 32.51440655675174)","unknown"
238,"2021-04-28 02:45:54.599",240625.7350100752,713772.0519136824,35.42974495232278,32.517899354226756,"POINT (35.42974495232278 32.517899354226756)","urban"
195,"2021-04-28 02:45:56.138",243460.1019278557,713582.2824725187,35.45990574268267,32.5161305001699,"POINT (35.45990574268267 32.5161305001699)","unknown"
232,"2021-04-28 02:45:58.160",243286.80217144484,717551.117588354,35.45816199095149,32.55192218735906,"POINT (35.45816199095149 32.55192218735906)","rural"
429,"2021-04-28 02:46:01.555",241764.7536797789,714596.9751209081,35.441886887031124,32.52531561307324,"POINT (35.441886887031124 32.52531561307324)","unknown"
430,"2021-04-28 02:46:01.332",243013.731803029,714438.2667570309,35.455176640714946,32.523858696975715,"POINT (35.455176640714946 32.523858696975715)","unknown"
405,"2021-04-28 02:46:04.318",242084.84544081503,720972.3716943429,35.445447458318725,32.58279751316364,"POINT (35.445447458318725 32.58279751316364)","urban"
405,"2021-04-28 02:46:04.318",242084.84544081503,720972.3716943429,35.445447458318725,32.58279751316364,"POINT (35.445447458318725 32.58279751316364)","urban"
430,"2021-04-28 02:46:05.332",243012.79862738587,714437.6454214486,35.455166692890245,32.52385311403184,"POINT (35.455166692890245 32.52385311403184)","unknown"
19,"2021-04-28 02:46:06.141",243353.7426066681,717604.7106717702,35.45887605707721,32.552404007385825,"POINT (35.45887605707721 32.552404007385825)","rural"
425,"2021-04-28 02:46:07.535",236894.62934343115,717033.8360316805,35.39009588283233,32.54737666209492,"POINT (35.39009588283233 32.54737666209492)","rural"
429,"2021-04-28 02:46:13.554",241764.88917551,714594.6554390019,35.44188827418194,32.525294693158,"POINT (35.44188827418194 32.525294693158)","unknown"
429,"2021-04-28 02:46:17.554",241765.19184466428,714594.8864998809,35.44189150117911,32.52529677061336,"POINT (35.44189150117911 32.52529677061336)","unknown"
167,"2021-04-28 02:46:18.892",243353.97818069783,713220.2672911504,35.4587671168318,32.512868399749074,"POINT (35.4587671168318 32.512868399749074)","rural"
429,"2021-04-28 02:46:21.554",241762.452924456,714596.2374996191,35.44186238100743,32.52530900797763,"POINT (35.44186238100743 32.52530900797763)","unknown"
19,"2021-04-28 02:46:22.140",243349.16326485013,717603.1835978315,35.4588272625581,32.55239033609985,"POINT (35.4588272625581 32.55239033609985)","rural"
492,"2021-04-28 02:46:24.183",239484.7650322281,719587.7929689278,35.41772577071582,32.57036254303437,"POINT (35.41772577071582 32.57036254303437)","rural"
411,"2021-04-28 02:46:25.692",239256.98413762936,716209.3575326231,35.41522889056121,32.53990246949271,"POINT (35.41522889056121 32.53990246949271)","water"
167,"2021-04-28 02:46:26.891",243353.56480550236,713309.0271683442,35.45876497159891,32.51366878072277,"POINT (35.45876497159891 32.51366878072277)","rural"
167,"2021-04-28 02:46:26.891",243353.56480550236,713309.0271683442,35.45876497159891,32.51366878072277,"POINT (35.45876497159891 32.51366878072277)","rural"
428,"2021-04-28 02:46:26.404",241271.3626544977,717466.1442736844,35.436701979326855,32.55119744061742,"POINT (35.436701979326855 32.55119744061742)","urban"
405,"2021-04-28 02:46:28.316",242055.66967041613,720998.2611002575,35.445137346387725,32.58303155830653,"POINT (35.445137346387725 32.58303155830653)","urban"
405,"2021-04-28 02:46:28.316",242055.66967041613,720998.2611002575,35.445137346387725,32.58303155830653,"POINT (35.445137346387725 32.58303155830653)","urban"
430,"2021-04-28 02:46:29.330",243015.03384908216,714441.2185570752,35.45519057298938,32.52388528649667,"POINT (35.45519057298938 32.52388528649667)","unknown"
423,"2021-04-28 02:46:30.620",240305.744016364,717348.1509045806,35.42641865679998,32.550152040118775,"POINT (35.42641865679998 32.550152040118775)","unknown"
19,"2021-04-28 02:46:30.140",243349.31100027237,717599.4307947345,35.458828740011064,32.552356493076225,"POINT (35.458828740011064 32.552356493076225)","rural"
430,"2021-04-28 02:46:37.330",243014.727991976,714427.326349951,35.45518696963288,32.52376002333337,"POINT (35.45518696963288 32.52376002333337)","unknown"
428,"2021-04-28 02:46:38.404",241264.7128245929,717466.877466616,35.43663119728442,32.55120418277665,"POINT (35.43663119728442 32.55120418277665)","urban"
378,"2021-04-28 02:46:39.741",240817.4808933023,713503.9926834862,35.43177958430553,32.51547851531079,"POINT (35.43177958430553 32.51547851531079)","urban"
226,"2021-04-28 02:46:40.336",242803.03665190213,713166.3156130803,35.45290254091393,32.51239362033805,"POINT (35.45290254091393 32.51239362033805)","rural"
492,"2021-04-28 02:46:40.182",239464.7129717765,719611.1274483048,35.417512733360766,32.570573317340525,"POINT (35.417512733360766 32.570573317340525)","rural"
21,"2021-04-28 02:46:40.554",246149.99895482045,713410.738168618,35.48852831551968,32.51452224310628,"POINT (35.48852831551968 32.51452224310628)","unknown"
428,"2021-04-28 02:46:42.404",241267.44059435988,717466.0134084882,35.43666021910049,32.55119633771829,"POINT (35.43666021910049 32.55119633771829)","urban"
378,"2021-04-28 02:46:47.741",240837.5260274042,713465.4048297209,35.43199203858504,32.51513017175702,"POINT (35.43199203858504 32.51513017175702)","urban"
226,"2021-04-28 02:46:48.335",242830.7004829428,713215.5470112832,35.45319816661561,32.5128369717,"POINT (35.45319816661561 32.5128369717)","rural"
241,"2021-04-28 02:46:51.330",242602.37149757284,713075.961742612,35.45076480791828,32.51158307407344,"POINT (35.45076480791828 32.51158307407344)","rural"
376,"2021-04-28 02:46:51.394",237270.29045403536,720026.0441329782,35.3941520725085,32.57435216421722,"POINT (35.3941520725085 32.57435216421722)","unknown"
495,"2021-04-28 02:46:54.621",239533.3310736312,719549.6225564504,35.418242135050704,32.57001747330457,"POINT (35.418242135050704 32.57001747330457)","unknown"
428,"2021-04-28 02:46:54.403",241268.7695601848,717465.2492870957,35.43667435052013,32.55118942131926,"POINT (35.43667435052013 32.55118942131926)","urban"
19,"2021-04-28 02:46:54.139",243318.29132118865,717584.5130950734,35.458498098589956,32.55222264482116,"POINT (35.458498098589956 32.55222264482116)","rural"
425,"2021-04-28 02:46:55.532",235548.08624762343,716428.2258335779,35.37574976208084,32.54193606113282,"POINT (35.37574976208084 32.54193606113282)","rural"
407,"2021-04-28 02:46:55.191",241217.79839875252,715173.5573304011,35.43607860558928,32.53052566583058,"POINT (35.43607860558928 32.53052566583058)","unknown"
430,"2021-04-28 02:46:57.329",243012.68559924967,714426.7228597695,35.45516521631727,32.52375462484319,"POINT (35.45516521631727 32.52375462484319)","unknown"
239,"2021-04-28 02:46:58.107",242373.60058631343,714750.2410717396,35.44837099827713,32.526685250208956,"POINT (35.44837099827713 32.526685250208956)","unknown"
323,"2021-04-28 02:47:01.941",238482.4919044221,714923.7871168893,35.40695806475447,32.52832367830638,"POINT (35.40695806475447 32.52832367830638)","rural"
495,"2021-04-28 02:47:02.620",239526.4895171816,719553.199550892,35.41816935592672,32.57004985176933,"POINT (35.41816935592672 32.57004985176933)","unknown"
425,"2021-04-28 02:47:03.531",236102.4814465553,716740.1509723411,35.38165720941639,32.54474059578699,"POINT (35.38165720941639 32.54474059578699)","rural"
21,"2021-04-28 02:47:04.553",246131.60551459243,713402.5175417707,35.48833233251298,32.5144485576026,"POINT (35.48833233251298 32.5144485576026)","unknown"
429,"2021-04-28 02:47:05.551",241766.5461515736,714596.4753870454,35.44190595369233,32.52531107081689,"POINT (35.44190595369233 32.52531107081689)","unknown"
430,"2021-04-28 02:47:09.328",243014.13750474047,714436.7802079711,35.455180921571454,32.523845283766484,"POINT (35.455180921571454 32.523845283766484)","unknown"
232,"2021-04-28 02:47:10.156",243285.38681012543,717549.5938575511,35.458146883201046,32.55190847795864,"POINT (35.458146883201046 32.55190847795864)","rural"
378,"2021-04-28 02:47:11.739",240869.83116619303,713411.2343496762,35.43233461318769,32.51464107846163,"POINT (35.43233461318769 32.51464107846163)","urban"
161,"2021-04-28 02:47:12.908",240450.0159518957,718183.6711261143,35.427973344339435,32.557683400915664,"POINT (35.427973344339435 32.557683400915664)","unknown"
430,"2021-04-28 02:47:13.328",243017.62379684087,714444.0928286104,35.45521821113108,32.52391114958882,"POINT (35.45521821113108 32.52391114958882)","unknown"
376,"2021-04-28 02:47:15.392",237258.96728517456,720027.9407861744,35.39403152227063,32.5743694487591,"POINT (35.39403152227063 32.5743694487591)","unknown"
225,"2021-04-28 02:47:17.356",239170.7561983289,717701.4830405011,35.4143422687313,32.55335887953992,"POINT (35.4143422687313 32.55335887953992)","rural"
228,"2021-04-28 02:47:19.178",242515.34764323305,716723.8086332456,35.44992814527073,32.544478461840086,"POINT (35.44992814527073 32.544478461840086)","rural"
238,"2021-04-28 02:47:22.594",240645.1720882507,713767.4640142987,35.4299517144338,32.517857613100134,"POINT (35.4299517144338 32.517857613100134)","urban"
239,"2021-04-28 02:47:22.106",242365.0564368029,714755.2389572853,35.448280177401934,32.52673049381112,"POINT (35.448280177401934 32.52673049381112)","unknown"
167,"2021-04-28 02:47:22.888",243343.9431963758,713259.4220764786,35.45866131631148,32.5132216850442,"POINT (35.45866131631148 32.5132216850442)","rural"
428,"2021-04-28 02:47:22.402",241265.9135725367,717465.6553147769,35.43664395296869,32.55119313873481,"POINT (35.43664395296869 32.55119313873481)","urban"
225,"2021-04-28 02:47:25.356",239172.87468766363,717698.3065073399,35.41436475764096,32.55333019829938,"POINT (35.41436475764096 32.55333019829938)","rural"
25,"2021-04-28 02:47:27.993",238756.88546741096,712810.7148748445,35.40983537715531,32.50926474221801,"POINT (35.40983537715531 32.50926474221801)","unknown"
492,"2021-04-28 02:47:28.179",239401.9409212381,719685.7112348151,35.416845855963366,32.57124698715679,"POINT (35.416845855963366 32.57124698715679)","water"
161,"2021-04-28 02:47:28.907",240445.48194986203,718182.8986727175,35.42792505119213,32.5576765213676,"POINT (35.42792505119213 32.5576765213676)","unknown"
220,"2021-04-28 02:47:31.616",242591.914440038,718306.6495306096,35.45078225918529,32.55874969829735,"POINT (35.45078225918529 32.55874969829735)","rural"
405,"2021-04-28 02:47:32.312",242078.60971946197,720946.3660081365,35.44538041760809,32.58256314250726,"POINT (35.44538041760809 32.58256314250726)","rural"
310,"2021-04-28 02:47:36.581",237733.22235443688,714784.0612821106,35.398980068422304,32.52707632070412,"POINT (35.398980068422304 32.52707632070412)","rural"
409,"2021-04-28 02:47:38.690",237712.74964659676,716557.6781343152,35.39879660539496,32.543069855771115,"POINT (35.39879660539496 32.543069855771115)","rural"
241,"2021-04-28 02:47:39.327",242575.553768926,713126.2609807356,35.450480647531755,32.51203719498287,"POINT (35.450480647531755 32.51203719498287)","rural"
376,"2021-04-28 02:47:39.391",237232.7724722112,720022.654215559,35.39375246005375,32.57432219913668,"POINT (35.39375246005375 32.57432219913668)","unknown"
225,"2021-04-28 02:47:41.355",239173.7152153795,717698.9010449303,35.41437371923533,32.55333554444488,"POINT (35.41437371923533 32.55333554444488)","rural"
423,"2021-04-28 02:47:42.616",240313.59490015332,717347.2446354599,35.4265022221511,32.550143720451224,"POINT (35.4265022221511 32.550143720451224)","rural"
226,"2021-04-28 02:47:44.332",242846.71168656796,713305.4420700091,35.453370795634406,32.51364724327767,"POINT (35.453370795634406 32.51364724327767)","rural"
226,"2021-04-28 02:47:44.332",242846.71168656796,713305.4420700091,35.453370795634406,32.51364724327767,"POINT (35.453370795634406 32.51364724327767)","rural"
231,"2021-04-28 02:47:49.630",242785.02276835957,712229.5445186339,35.4526876173906,32.503946867003485,"POINT (35.4526876173906 32.503946867003485)","urban"
430,"2021-04-28 02:47:53.325",243017.92841501508,714424.8341140151,35.45522097089413,32.52373748227354,"POINT (35.45522097089413 32.52373748227354)","unknown"
411,"2021-04-28 02:47:53.687",239304.84883199428,716221.2424768962,35.4157386818585,32.540008783884716,"POINT (35.4157386818585 32.540008783884716)","unknown"
428,"2021-04-28 02:47:54.400",241273.71976645503,717465.1851091135,35.43672705262529,32.55118874523769,"POINT (35.43672705262529 32.55118874523769)","urban"
376,"2021-04-28 02:47:55.390",236873.1481714641,719966.4571128733,35.389921593934716,32.5738211684746,"POINT (35.389921593934716 32.5738211684746)","rural"
425,"2021-04-28 02:47:55.528",235718.73149941987,716556.5891040282,35.37756862094317,32.543091060115856,"POINT (35.37756862094317 32.543091060115856)","rural"
25,"2021-04-28 02:47:59.992",239444.955061316,713666.8096023466,35.41717587398575,32.516972236550856,"POINT (35.41717587398575 32.516972236550856)","unknown"
310,"2021-04-28 02:48:00.579",237759.2996875846,714762.335390734,35.3992572108301,32.52687998234254,"POINT (35.3992572108301 32.52687998234254)","rural"
167,"2021-04-28 02:48:02.885",243349.3941188797,713279.8138913547,35.45871984414984,32.51340544636103,"POINT (35.45871984414984 32.51340544636103)","rural"
167,"2021-04-28 02:48:02.885",243349.3941188797,713279.8138913547,35.45871984414984,32.51340544636103,"POINT (35.45871984414984 32.51340544636103)","rural"
409,"2021-04-28 02:48:02.689",237730.0392646381,716550.9651762608,35.39898053692174,32.54300903855663,"POINT (35.39898053692174 32.54300903855663)","rural"
201,"2021-04-28 02:48:04.489",245329.74490404245,709903.2908059995,35.479702492267805,32.48291402403507,"POINT (35.479702492267805 32.48291402403507)","urban"
201,"2021-04-28 02:48:04.489",245329.74490404245,709903.2908059995,35.479702492267805,32.48291402403507,"POINT (35.479702492267805 32.48291402403507)","urban"
407,"2021-04-28 02:48:07.187",241237.56511908205,715101.567168134,35.436287340998554,32.52987612378226,"POINT (35.436287340998554 32.52987612378226)","water"
161,"2021-04-28 02:48:08.904",240459.47688497973,718180.7136138885,35.42807401366435,32.55765655316568,"POINT (35.42807401366435 32.55765655316568)","unknown"
429,"2021-04-28 02:48:09.547",241768.1696719466,714594.6806562374,35.44192319136264,32.5252948546195,"POINT (35.44192319136264 32.5252948546195)","unknown"
411,"2021-04-28 02:48:09.686",239321.01433617092,716221.1169386371,35.41591076815738,32.54000736255189,"POINT (35.41591076815738 32.54000736255189)","unknown"
363,"2021-04-28 02:48:16.878",240935.5480017138,714079.6835721984,35.43304926142855,32.5206674059787,"POINT (35.43304926142855 32.5206674059787)","urban"
430,"2021-04-28 02:48:17.324",243017.2689408429,714425.8549203541,35.45521397735557,32.52374670114645,"POINT (35.45521397735557 32.52374670114645)","unknown"
167,"2021-04-28 02:48:18.884",243346.51493270535,713274.2257024689,35.45868906119509,32.513355118071274,"POINT (35.45868906119509 32.513355118071274)","rural"
167,"2021-04-28 02:48:18.884",243346.51493270535,713274.2257024689,35.45868906119509,32.513355118071274,"POINT (35.45868906119509 32.513355118071274)","rural"
220,"2021-04-28 02:48:19.613",242590.5281158984,718302.8149079883,35.45076740363918,32.55871514961402,"POINT (35.45076740363918 32.55871514961402)","rural"
231,"2021-04-28 02:48:21.628",242773.3786509014,712234.3389272974,35.45256382916027,32.50399034401773,"POINT (35.45256382916027 32.50399034401773)","urban"
429,"2021-04-28 02:48:21.547",241765.20312016076,714598.3453769683,35.44189170323927,32.52532796000676,"POINT (35.44189170323927 32.52532796000676)","unknown"
228,"2021-04-28 02:48:23.174",242517.64722201903,716718.1019549402,35.449952486395844,32.54442695557896,"POINT (35.449952486395844 32.54442695557896)","rural"
492,"2021-04-28 02:48:24.176",239506.12738377583,719601.8672086344,35.41795355966239,32.57048906722331,"POINT (35.41795355966239 32.57048906722331)","unknown"
310,"2021-04-28 02:48:24.577",237744.77243550896,714760.929165938,35.39910255678393,32.52686754145097,"POINT (35.39910255678393 32.52686754145097)","rural"
195,"2021-04-28 02:48:28.127",243470.8665811066,713577.5081231351,35.46002018466273,32.516087215849154,"POINT (35.46002018466273 32.516087215849154)","unknown"
225,"2021-04-28 02:48:29.352",239167.89676649065,717701.191569911,35.414311818186896,32.553356302110835,"POINT (35.414311818186896 32.553356302110835)","rural"
232,"2021-04-28 02:48:30.150",243287.0917923429,717553.2887212146,35.458165129578376,32.55194175871452,"POINT (35.458165129578376 32.55194175871452)","rural"
428,"2021-04-28 02:48:30.399",241271.6017943899,717466.6395995109,35.4367045368934,32.55120190238207,"POINT (35.4367045368934 32.55120190238207)","urban"
493,"2021-04-28 02:48:33.452",239471.5035385456,719666.7869576602,35.41758623368004,32.571075088599834,"POINT (35.41758623368004 32.571075088599834)","water"
425,"2021-04-28 02:48:35.525",236702.39650217857,717013.3625362978,35.38804893275002,32.54719505285433,"POINT (35.38804893275002 32.54719505285433)","rural"
405,"2021-04-28 02:48:36.308",242083.86375289143,720933.2738374915,35.44543605953053,32.582444980692756,"POINT (35.44543605953053 32.582444980692756)","rural"
13,"2021-04-28 02:48:38.142",240798.54044782405,713850.0754742156,35.43158586035423,32.51859960697042,"POINT (35.43158586035423 32.51859960697042)","urban"
409,"2021-04-28 02:48:42.686",237681.24379357876,716604.6691378697,35.39846211134628,32.54349410427396,"POINT (35.39846211134628 32.54349410427396)","rural"
428,"2021-04-28 02:48:46.398",241272.51607274343,717463.7853222219,35.43671420469006,32.55117614671159,"POINT (35.43671420469006 32.55117614671159)","urban"
